name,hub_type,fuselage_type,n,m,rho,sigma_critical,TPI,tier,hover_time,max_speed,max_distance
design_Gqn7E6mMNGWb3ZNYmeQEGiD33NRygnrD,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_o06ZN1Md77vezZttefDh05fN3BIX9gOi,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_vwGztYJhLyDzOjgMy8EgjOGsXM5oIneS,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_koM72Ljj81ix2dfN7bwWzPaiFGOS150n,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_GZSeQJIdV14rd3TN4955jVjbh3gxECnG,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_cQvhge6WfVEJF4P3wEYPTXkbENLid5S3,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_stRXmeqEpyL76WBO2THgj2An8OxwnkCV,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_Mz4vA6K8DQITQsTAcOvLJgCFKdt0BQQC,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_ZVjrJCWe4rqnqLxcSHYkzNi4CnvDXELJ,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_ilea6OJdlsecj07m4Jmn7TGOOCEKPGtm,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_qpJX3tBQ4cmRDJm0OjbRysIxi1uXknu5,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_kgz2MZAh0p7Pjv33TrHZFhVfQqjtRzb2,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_TURPhMTA9XCFwm3e4LEp8UsTbxn0DCAx,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_ALPsabItrA2HY9hu8Zzg6vLhJTrY2UYv,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_sj6JfRAADzBg1oWj9VF89uYKfCNZIuMn,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_sI0GdVx5WfkT315xz2KvkRhBS9PVVRLl,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_3s75bw1TyObIofRRsPAZqB25dA3wEsrr,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_NBaqV14dPwebKEOPv0mW8etpcqp5Foht,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_WWCkvYx7zhy9tB5WL0AqPi7fsql1a6Lz,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_TORwVdhXdOM9HKfj5NKa9ZrKg8QC4wU1,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_zZFSIk5MuPj5Je4KUapkIoIDQkJzPDck,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_cBbodu8gZhL6Yh7FPFmlJDSwyiDcOipl,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_UzMMuLGtvHPGXDKtsyKbBDmzsNoLYeDN,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_p5CxH7IdGidRLD8fgqj2jBqsNxPeHitz,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_WAVJ0otxX5Z3w4t94IS490PHdQlrl9NL,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_C1jMBjkoi4JFsO7c2znj3NXs9FUNjJnU,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_dxQbpVSt38hg41DzKIfHIOx8k6nm23BE,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_DpIP9oP2yriN66nt5mpsaAQ2JiGQZy5G,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_74c6qfX2vNSpPRJvSJed4et0wXJlJTEX,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_VV4UdmlSJEKgtOZpsw9CLNVEQaFwlFd1,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_Knivt6Aja5QCAbcYssqcVWVYcL8iOh0c,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_9VQRM5RZJrlmWE2kPhNECsqJS7N8uksp,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_JQtzH7lIKgGCUK5fFJJdxFrcNSdHRqMt,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_3Zx9HfsekZ9tkAHjcbBAcGpnk0yOSugI,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_WHM92GAiqjvZJI9yKAmIUxBH330QnyHm,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_F2ND2rLhG8DNmIy3klMDmVW7vw7TPNC7,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_wGGp7Pnm00OSbHXLAMcc0oDltDE5OP2Y,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_WAyu0IdWCViw9LCx2d1OxfKNtTw3abw4,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_xQE6vySPtJXska7dzZX5UtnQpXeg8DZN,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_oaZMpFRTYqldSt5j3232O1NlEjVnBjIg,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_4V4GbXrIc2luM4h6BeHyOF0IACm7BdTa,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_SkBC7jtM6KbegQ2DNwJSXMTmGyL7lIMj,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_UqlJT280xsiJ1xePOEhnpCWH49RMmFmD,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_qbOxzC4BwjcC4pkhDmV1ES7PNmENjA0G,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_qBsJxmAPNHsZ8qAyNc5fMtztn7S8GX3w,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_IezrYnVggjtY9RdDthruXnwoTnlix0B6,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_PFFL8Na303uP4La8uCw8lAZ1Ly13KDji,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_Fj1WvEpVut4Rq5Tze4HB67yBLQbXLuQW,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_IyjPn6B555i53shLRJf65ysYSRul2VYW,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_c9uXSYMmbormCSLZsM6viWuxudQJgN8P,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_FCR67RtNwnrdJximrhLJWDwUOXHYYM7F,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_8m8NGhU0JCjxfQr8osfV0JHZ8PtrgTyP,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_4JpI78tbsq80lI3teTk6pKGiyyJ8QecT,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_5PhbD1MC19d2VsVh0bSa7sKMLomE3qmO,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_xT74PRpsHpVdBEC3usUge2ncYEdIqkSt,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_Y5T2Rz2kZKjjaoa78tdsu6h6tZppNlBT,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_epqlYBrTNBIj8QMYd8Rwk93kc5lHSk5N,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_pVqdXDM4XekYQ7tpgo97Ow8KaToiD2Qf,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_2nBlKgO67lBXvKQjceAtq6kJIq23mbTo,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_UL0wdQHNOD15eahJ1fX9yDvGZvqoA7KJ,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_bbEe7vvl8hVpB5TSKNIG1gIMHqfHssiK,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_iLFvE0VWnnFNhDpYzsBiMdGUjQ4udKb9,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_gXCGRe1UmpC0bTE5zMkWejrA0h7wjny8,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_GMweW52E4UGyGNT8sdABpSuuMVIIR9hc,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_tmi0niSdHjJxHscyn7cIY6Fv0W1r1YtL,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_2MzQ656t3It4QaqMQdfZMKsgAAQMYQzN,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_3KKCotOkoy9i61x6g6Emt5Ob44QWEoZQ,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_lPtppkdM1w5zcQxKFQC6WPXu1hmf7vZf,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_witZKPOM2d9qVuJqDF7FT2wukTNvCs9U,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_hQVOeaiS1hYqJeixHZoip2zhyOAR2Ul2,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_F1l1Js7P8PeiAFcpqbUF9CSBcWeBrB4r,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_IrQVpUVEB62fCGUVxpxlggo7gmepppSU,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_xd6wDX5CdLJoCgHps9ET1KJ2e4gjMDL3,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_XRyeYugDYJML0icUWfikjBwlLFhvXxMb,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_ig3XECkDWb5pa3FfEH0WzkDmKXGjiMCx,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_zm6H2OTwbIA4uSMc9blGnqyMoEPI6oHh,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_DllhFypoD5vrm2gX2Wf4OEyvW5OhTPYd,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_9ltGLaxtHa6uI3zQj7jVpqdQDDR3t7Qp,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_6IaGfweO2TsLNfexUcDmB51LL318J3yy,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_CObzJ7OFhCWYmnHeWVnOgUk22exJG6k3,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_SqWC7rClUWhzd9RiVpwa6iOVYlfEeEez,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_KOx4r7YGaL5xZmj7hf4ugQfVEEfm9q0b,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_J3rHP3UDXu5BWDDXRbqlsVGDpYHGyDDI,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_4iNqzPKuSnM2woFNO76BoCTTJohf88rP,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_JCJ4eAEdFJ3zvnOPn1ZaWo6jzKeXykte,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_lWnQHxUJ3dXxnYwbCzeBZfFIBJOJjzzr,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_I93rzdONNTF0XtvkmmOdI6QmCIBeE5sE,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_BSfdHFXD1ukSMTzv6HZ1ofc9ok9mUWfv,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_w1732kHD71sXfNKPkwl33ekmtO2zwb3t,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_I8ylygmwRbCnt0dQFrYrmBXFxp6HAKa0,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_Ioc0hg42R2YTV4WMZmElMruWNqhuzq2I,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_h7DQ5NMFBUPcCDIqYUMXutvKOfaOoyAY,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_S11pkKmVu52pPKFIZZVkre42AKw5dUys,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_gWRqftMeI2CRxaU9l8BXKv7G7DpkrPd9,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_nVDHSwXUZEyiJNrJv5KYzyJW3zsyU8Yb,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_0vTTTwT4RiwynMWuDQOt2zc5YqeqESHz,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_PLFbisxy3X6tFLKZwN1mJ0OWUb2oDq9i,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_1bCTk6H0MBPeO5BfP3eovp3IjKiuXhx8,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_QzNB4srD9i9gcq5jb7Hu8L8RVzdUk8h4,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_XGA0Wq6QGZ9YugpcTdfJyRNZcIvcTiXO,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_K3xMZWIhSBTsE6VJXGx3iCPYTgQuWlgW,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_1ywfoGpSsXDQ5c3Q5E1TaarrXhXeN0tl,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_oX9MOBbLySIUwTYKrBRFLzj1NVOOSYnZ,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_Roj3aCgNX9GnLjFnWuadj3ABe2zCMAns,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_oirbkuMBbkXJYeQPwoOlAoBIAljUif9s,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_ulVGbAgKrkvvwxYUB7eLpZc8cZRhxi28,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_6h1jH4EXGhTVPx1AvLqrE6xiSiCn74lD,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_rWOkD3U5E6f63PHq4QM47lLSGAnlkIf8,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_vFpXFEHcdK8tUgSCMdJi6Z1o9jToBlF3,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_yu9RhD73rWzHL8D9sAkVZvw5Gwa8YCUp,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_i42Us2LMwMeK0ty1bzDm0pGbNyWdX0tm,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
design_qSnSihk3ufWhVrku9nTNSUTHxbE3OLA4,ConnectedHub6_Sym,SingleBatteryFuselageWithComponents,21,20,0.09523809523809523,0.7071067811865475,0.29289321881345254,Preservation,1253.3693295526018,37.84455170796203,29375.25380404263
